id_estudiante,año_lectivo,edad,genero,nacionalidad,zona_residencia,nivel,grado,tipo_escuela,veces_repitio_grado,sobre_edad,promedio_actual,promedio_anterior,materias_reprobadas,porcentaje_asistencia,tercil_socioeconomico,nivel_educacion_padres,trabaja_estudiante,estado_actual,desertor,probabilidad_desercion
E008024,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.1,4.03,0,86.5,2,Universidad,0,Activo,0,0.0171
E008025,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,4.79,4.68,0,85.3,3,Secundaria_Completa,0,Activo,0,0.0203
E008026,2020,7,M,Panameña,Urbana,Primaria,1,Oficial,0,1,2.14,2.51,1,60.5,1,Primaria_Completa,1,Desertor,1,0.3073
E008027,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.4,4.56,0,86.5,2,Universidad,0,Activo,0,0.0079
E008028,2020,15,M,Panameña,Rural,Media,10,Particular,0,0,4.52,4.47,0,86.7,3,Secundaria_Completa,0,Activo,0,0.0182
E008029,2020,9,F,Panameña,Rural,Primaria,3,Oficial,0,1,2.64,3.3,0,67.3,1,Secundaria_Incompleta,0,Desertor,1,0.1321
E008030,2020,17,M,Panameña,Rural,Media,12,Oficial,0,0,2.71,2.87,0,73.5,1,Secundaria_Incompleta,0,Desertor,1,0.1374
E008031,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.79,4.07,0,85.3,2,Secundaria_Incompleta,0,Activo,0,0.0206
E008032,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,4.84,4.38,0,86.3,3,Universidad,0,Activo,0,0.018
E008033,2020,14,M,Panameña,Rural,Premedia,9,Oficial,1,0,3.37,2.45,0,83.6,2,Secundaria_Incompleta,0,Desertor,1,0.032
E008034,2020,10,F,Panameña,Urbana,Primaria,5,Particular,0,0,4.2,3.99,0,74.1,2,Universidad,1,Desertor,1,0.0382
E008035,2020,13,M,Panameña,Urbana,Premedia,7,Particular,0,1,4.3,3.97,0,86.4,2,Secundaria_Completa,0,Activo,0,0.0206
E008036,2020,15,M,Panameña,Rural,Premedia,9,Oficial,0,1,2.99,3.24,3,83.7,2,Secundaria_Incompleta,0,Activo,0,0.0462
E008037,2020,15,F,Panameña,Rural,Media,10,Particular,0,0,3.5,3.68,0,61.6,1,Secundaria_Incompleta,1,Desertor,1,0.3861
E008038,2020,15,M,Panameña,Urbana,Media,10,Oficial,1,0,2.88,2.29,1,65.2,1,Secundaria_Incompleta,1,Desertor,1,0.3759
E008039,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.42,3.31,0,93.8,3,Universidad,0,Activo,0,0.0069
E008040,2020,15,F,Panameña,Urbana,Premedia,9,Oficial,0,1,3.8,3.72,0,74.8,1,Primaria_Completa,0,Desertor,1,0.0953
E008041,2020,15,M,Panameña,Urbana,Media,10,Oficial,2,0,2.2,2.15,2,71.0,1,Primaria_Completa,0,Desertor,1,0.8327
E008042,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,4.49,4.98,1,92.9,3,Universidad,0,Activo,0,0.0035
E008043,2020,17,F,Panameña,Rural,Media,12,Oficial,0,0,1.94,2.25,0,63.6,1,Primaria_Incompleta,1,Desertor,1,0.4987
E008044,2020,12,F,Panameña,Rural,Premedia,7,Particular,0,0,3.38,3.02,1,74.5,1,Secundaria_Completa,0,Desertor,1,0.094
E008045,2020,17,F,Panameña,Rural,Media,11,Oficial,0,1,3.62,3.68,0,77.8,2,Secundaria_Incompleta,0,Desertor,1,0.0811
E008046,2020,7,F,Panameña,Rural,Primaria,2,Oficial,0,0,3.95,4.19,0,84.4,3,Universidad,0,Activo,0,0.0095
E008047,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,4.05,4.02,0,94.8,2,Secundaria_Completa,0,Activo,0,0.0031
E008048,2020,15,M,Panameña,Rural,Premedia,8,Particular,0,2,3.09,3.22,0,73.8,1,Primaria_Completa,0,Desertor,1,0.1434
E008049,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,3.52,3.79,0,61.8,1,Secundaria_Incompleta,1,Desertor,1,0.3811
E008050,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,3.38,3.07,0,86.1,2,Primaria_Completa,0,Activo,0,0.02
E008051,2020,14,F,Panameña,Urbana,Premedia,9,Particular,0,0,3.22,3.13,0,58.0,1,Secundaria_Incompleta,1,Desertor,1,0.4313
E008052,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,2.39,2.13,0,66.7,1,Primaria_Completa,0,Activo,0,0.2201
E008053,2020,11,F,Panameña,Urbana,Primaria,4,Oficial,0,2,2.91,3.2,1,80.5,1,Secundaria_Incompleta,0,Activo,0,0.0393
E008054,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.22,3.57,0,91.4,3,Secundaria_Incompleta,0,Desertor,1,0.0096
E008055,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,2.03,2.28,3,67.6,1,Primaria_Completa,0,Desertor,1,0.2648
E008056,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,3,0,2.34,1.69,0,57.1,1,Secundaria_Incompleta,0,Desertor,1,0.9006
E008057,2020,17,F,Panameña,Rural,Media,10,Oficial,0,2,3.93,4.45,1,90.4,2,Secundaria_Incompleta,0,Desertor,1,0.0251
E008058,2020,10,F,Panameña,Urbana,Primaria,5,Oficial,0,0,2.44,2.79,0,56.3,1,Secundaria_Completa,0,Desertor,1,0.3213
E008059,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.48,4.58,0,84.7,1,Secundaria_Completa,0,Activo,0,0.0227
E008060,2020,9,M,Panameña,Urbana,Primaria,4,Particular,0,0,3.44,3.09,0,91.9,2,Secundaria_Completa,0,Activo,0,0.0049
E008061,2020,8,M,Panameña,Urbana,Primaria,3,Particular,0,0,3.48,3.27,2,92.6,2,Secundaria_Completa,0,Activo,0,0.0054
E008062,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.34,2.93,0,81.6,1,Universidad,0,Activo,0,0.0388
E008063,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.86,3.76,0,82.2,2,Primaria_Completa,0,Activo,0,0.0144
E008064,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.78,3.47,0,72.8,1,Secundaria_Completa,0,Desertor,1,0.0973
E008065,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,4.12,3.79,0,96.7,2,Secundaria_Completa,0,Activo,0,0.0051
E008066,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,2,0,2.19,2.19,2,68.7,1,Secundaria_Incompleta,1,Desertor,1,0.8412
E008067,2020,13,M,Panameña,Urbana,Primaria,6,Particular,0,2,2.5,2.84,0,77.6,1,Secundaria_Incompleta,0,Activo,0,0.0532
E008068,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,4.35,4.01,0,63.0,1,Secundaria_Completa,1,Desertor,1,0.2575
E008069,2020,15,M,Panameña,Urbana,Media,10,Particular,0,0,3.24,3.01,0,88.2,2,Secundaria_Completa,0,Activo,0,0.0211
E008070,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,2.86,2.6,0,72.6,1,Secundaria_Completa,0,Activo,0,0.148
E008071,2020,10,M,Panameña,Urbana,Primaria,5,Particular,0,0,3.73,3.79,0,77.5,1,Secundaria_Incompleta,0,Activo,0,0.0294
E008072,2020,14,M,Panameña,Rural,Premedia,8,Oficial,0,1,1.85,1.96,1,59.6,1,Primaria_Completa,1,Desertor,1,0.5179
E008073,2020,15,F,Panameña,Rural,Media,10,Oficial,0,0,4.61,4.6,0,71.9,2,Secundaria_Completa,1,Activo,0,0.1179
E008074,2020,7,M,Panameña,Urbana,Primaria,2,Particular,0,0,3.81,4.57,0,91.4,3,Universidad,0,Activo,0,0.0042
E008075,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,2.66,2.1,1,72.4,1,Primaria_Completa,0,Desertor,1,0.0679
E008076,2020,16,M,Panameña,Rural,Media,11,Particular,0,0,4.45,4.4,0,90.9,2,Secundaria_Incompleta,0,Activo,0,0.0128
E008077,2020,17,M,Panameña,Urbana,Media,12,Oficial,1,0,2.82,2.09,3,62.9,1,Secundaria_Incompleta,1,Desertor,1,0.4927
E008078,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.5,3.92,0,92.4,3,Universidad,0,Activo,0,0.0034
E008079,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,3.48,3.76,0,92.6,2,Universidad,0,Activo,0,0.0044
E008080,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,4.12,4.39,0,86.0,2,Universidad,0,Desertor,1,0.024
E008081,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,3.8,3.86,0,64.5,1,Secundaria_Incompleta,1,Activo,0,0.1326
E008082,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,3.9,3.47,0,70.9,2,Secundaria_Completa,1,Activo,0,0.1443
E008083,2020,14,M,Panameña,Rural,Premedia,8,Oficial,0,1,3.88,3.31,0,60.4,1,Secundaria_Incompleta,1,Desertor,1,0.3885
E008084,2020,11,M,Panameña,Urbana,Primaria,5,Oficial,0,1,4.38,4.91,1,68.8,1,Primaria_Completa,0,Desertor,1,0.0957
E008085,2020,9,F,Panameña,Urbana,Primaria,4,Particular,0,0,3.42,3.32,0,88.3,2,Universidad,0,Activo,0,0.0075
E008086,2020,13,F,Panameña,Rural,Premedia,8,Oficial,0,0,4.71,4.6,0,91.8,3,Secundaria_Completa,0,Activo,0,0.0072
E008087,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,2,0,2.03,2.31,3,67.4,1,Primaria_Completa,0,Desertor,1,0.8655
E008088,2020,10,M,Panameña,Urbana,Primaria,4,Oficial,1,1,2.16,1.47,0,65.7,1,Primaria_Incompleta,0,Desertor,1,0.2722
E008089,2020,11,F,Panameña,Urbana,Primaria,5,Oficial,0,1,4.94,4.89,0,90.0,2,Secundaria_Completa,0,Activo,0,0.006
E008090,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,4.63,4.0,0,89.6,3,Universidad,0,Activo,0,0.0046
E008091,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.21,2.55,2,58.7,2,Secundaria_Incompleta,1,Desertor,1,0.466
E008092,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.47,3.72,0,89.5,2,Secundaria_Incompleta,0,Activo,0,0.0132
E008093,2020,13,F,Panameña,Rural,Premedia,8,Oficial,0,0,3.93,4.01,0,70.5,1,Secundaria_Incompleta,0,Desertor,1,0.1222
E008094,2020,15,F,Panameña,Rural,Media,10,Particular,0,0,3.2,3.01,3,72.6,1,Secundaria_Incompleta,0,Desertor,1,0.181
E008095,2020,7,M,Panameña,Rural,Primaria,2,Oficial,0,0,4.31,3.73,0,82.0,3,Universidad,0,Activo,0,0.012
E008096,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,4.06,4.83,0,61.9,1,Secundaria_Incompleta,1,Desertor,1,0.2939
E008097,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.67,3.0,0,84.2,2,Primaria_Completa,0,Desertor,1,0.0279
E008098,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,4.94,5.0,0,95.3,3,Universidad,0,Activo,0,0.0022
E008099,2020,8,M,Panameña,Rural,Primaria,3,Oficial,0,0,4.31,3.8,0,88.7,2,Secundaria_Completa,0,Activo,0,0.0062
E008100,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.2,3.25,0,59.9,1,Secundaria_Incompleta,1,Desertor,1,0.3761
E008101,2020,16,M,Panameña,Urbana,Premedia,8,Oficial,0,3,2.93,2.68,0,87.7,2,Secundaria_Incompleta,0,Activo,0,0.0337
E008102,2020,13,F,Panameña,Urbana,Premedia,8,Particular,0,0,2.31,2.4,0,63.7,1,Primaria_Completa,0,Activo,0,0.2909
E008103,2020,13,M,Panameña,Urbana,Premedia,8,Particular,0,0,4.01,4.34,0,76.7,2,Secundaria_Incompleta,0,Activo,0,0.0538
E008104,2020,17,F,Panameña,Rural,Media,10,Oficial,0,2,3.06,2.59,0,58.7,1,Primaria_Completa,1,Desertor,1,0.5978
E008105,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,2,0,2.41,2.29,0,60.1,1,Secundaria_Incompleta,0,Desertor,1,0.8405
E008106,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,2.1,2.56,1,67.8,1,Secundaria_Completa,1,Desertor,1,0.2921
E008107,2020,17,F,Panameña,Rural,Media,12,Oficial,0,0,1.89,2.11,1,58.8,1,Secundaria_Incompleta,1,Activo,0,0.5585
E008108,2020,17,F,Panameña,Rural,Media,12,Particular,0,0,3.66,4.01,0,72.3,1,Secundaria_Completa,1,Activo,0,0.145
E008109,2020,13,F,Panameña,Rural,Premedia,7,Oficial,0,1,2.3,2.78,3,69.6,1,Primaria_Incompleta,0,Desertor,1,0.3476
E008110,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,2,0,2.47,2.3,0,67.7,1,Secundaria_Completa,0,Desertor,1,0.6763
E008111,2020,14,M,Panameña,Rural,Premedia,9,Oficial,1,0,1.51,1.0,0,49.2,1,Primaria_Completa,1,Desertor,1,0.7744
E008112,2020,19,M,Panameña,Urbana,Media,11,Oficial,0,3,3.69,4.09,0,69.7,2,Secundaria_Incompleta,1,Desertor,1,0.2815
E008113,2020,16,F,Panameña,Urbana,Media,11,Particular,0,0,5.0,5.0,0,82.9,2,Secundaria_Completa,0,Activo,0,0.0301
E008114,2020,12,F,Panameña,Urbana,Primaria,5,Oficial,2,2,2.03,2.49,1,77.0,1,Secundaria_Incompleta,0,Desertor,1,0.5586
E008115,2020,15,M,Panameña,Urbana,Premedia,8,Oficial,0,2,3.09,3.46,0,67.7,1,Primaria_Completa,1,Desertor,1,0.2716
E008116,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.97,4.87,0,70.6,2,Secundaria_Incompleta,1,Activo,0,0.0586
E008117,2020,16,M,Panameña,Rural,Media,11,Oficial,0,0,4.41,3.91,0,87.8,3,Universidad,0,Activo,0,0.0161
E008118,2020,12,M,Panameña,Rural,Premedia,7,Particular,0,0,4.44,4.64,1,89.2,3,Secundaria_Completa,0,Activo,0,0.0112
E008119,2020,7,F,Panameña,Rural,Primaria,2,Oficial,0,0,2.78,2.46,3,68.7,1,Secundaria_Completa,0,Desertor,1,0.1195
E008120,2020,18,M,Panameña,Rural,Media,11,Oficial,0,2,2.77,2.63,1,76.7,1,Primaria_Incompleta,0,Desertor,1,0.2229
E008121,2020,17,M,Panameña,Rural,Media,12,Oficial,0,0,3.13,3.35,0,93.3,2,Secundaria_Completa,0,Desertor,1,0.0118
E008122,2020,17,F,Panameña,Rural,Media,12,Oficial,1,0,2.88,2.36,1,77.6,1,Secundaria_Incompleta,0,Activo,0,0.1117
E008123,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.11,2.72,0,74.7,1,Primaria_Completa,0,Activo,0,0.0873
E008124,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.28,4.09,0,77.0,1,Secundaria_Incompleta,0,Activo,0,0.0286
E008125,2020,6,F,Panameña,Rural,Primaria,1,Oficial,0,0,4.94,4.98,0,90.1,3,Universidad,0,Activo,0,0.0041
E008126,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,3.29,3.41,0,93.2,2,Secundaria_Completa,0,Activo,0,0.0043
E008127,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,5.0,5.0,3,96.9,3,Universidad,0,Activo,0,0.005
E008128,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,2.64,2.71,0,58.6,1,Secundaria_Incompleta,1,Activo,0,0.5112
E008129,2020,13,M,Panameña,Rural,Premedia,8,Oficial,0,0,3.82,3.83,3,86.9,2,Secundaria_Completa,0,Activo,0,0.0228
E008130,2020,14,F,Panameña,Urbana,Premedia,7,Oficial,0,2,3.58,3.66,0,69.4,1,Secundaria_Incompleta,0,Activo,0,0.2078
E008131,2020,14,F,Panameña,Urbana,Premedia,9,Particular,0,0,3.58,3.58,2,74.3,1,Primaria_Incompleta,0,Activo,0,0.1522
E008132,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,2,0,2.45,1.93,1,59.2,1,Secundaria_Incompleta,1,Desertor,1,0.9349
E008133,2020,8,F,Panameña,Rural,Primaria,3,Particular,0,0,3.32,3.4,0,75.8,1,Secundaria_Incompleta,0,Activo,0,0.0379
E008134,2020,8,F,Panameña,Rural,Primaria,2,Oficial,0,1,3.21,2.9,0,91.1,2,Secundaria_Completa,0,Activo,0,0.0069
E008135,2020,14,M,Panameña,Urbana,Premedia,8,Particular,0,1,2.91,2.94,0,77.3,2,Secundaria_Completa,0,Desertor,1,0.073
E008136,2020,16,M,Panameña,Rural,Premedia,9,Oficial,0,2,3.08,2.51,0,71.3,1,Secundaria_Incompleta,1,Desertor,1,0.1965
E008137,2020,16,M,Panameña,Rural,Media,11,Particular,0,0,2.27,1.94,2,49.6,1,Primaria_Completa,1,Desertor,1,0.799
E008138,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,2.62,2.74,0,65.6,1,Secundaria_Incompleta,1,Desertor,1,0.3114
E008139,2020,15,M,Panameña,Rural,Media,10,Particular,0,0,4.21,3.48,1,68.8,1,Secundaria_Completa,1,Desertor,1,0.2085
E008140,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.08,2.91,0,58.9,1,Secundaria_Incompleta,1,Desertor,1,0.4098
E008141,2020,10,M,Panameña,Urbana,Primaria,5,Particular,0,0,3.29,3.09,0,82.9,1,Secundaria_Completa,0,Activo,0,0.0166
E008142,2020,13,M,Panameña,Rural,Premedia,8,Particular,0,0,4.54,4.7,0,89.4,3,Secundaria_Completa,0,Activo,0,0.0098
E008143,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.98,4.68,0,88.7,2,Universidad,0,Activo,0,0.0134
E008144,2020,11,F,Panameña,Rural,Primaria,6,Oficial,0,0,2.41,1.58,3,66.2,1,Secundaria_Incompleta,0,Activo,0,0.1626
E008145,2020,8,F,Panameña,Urbana,Primaria,3,Oficial,0,0,4.54,4.18,0,88.9,3,Secundaria_Completa,0,Desertor,1,0.0051
E008146,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,3.74,3.75,0,82.9,2,Secundaria_Incompleta,0,Activo,0,0.0367
E008147,2020,8,M,Panameña,Rural,Primaria,3,Oficial,0,0,3.16,3.25,2,90.6,2,Secundaria_Incompleta,0,Activo,0,0.0072
E008148,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,3.5,3.57,0,74.1,1,Primaria_Completa,0,Desertor,1,0.1151
E008149,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,4.02,4.14,0,78.0,2,Secundaria_Incompleta,0,Desertor,1,0.0613
E008150,2020,16,F,Panameña,Rural,Premedia,8,Particular,0,3,2.3,1.78,1,52.0,1,Secundaria_Incompleta,1,Desertor,1,0.7947
E008151,2020,15,F,Panameña,Rural,Premedia,9,Oficial,3,1,2.83,2.39,0,70.7,1,Universidad,1,Desertor,1,0.821
E008152,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.97,3.44,0,67.3,1,Secundaria_Incompleta,1,Desertor,1,0.2052
E008153,2020,15,M,Panameña,Rural,Premedia,9,Particular,0,1,3.93,3.87,0,79.4,3,Secundaria_Completa,0,Activo,0,0.0433
E008154,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,4.58,5.0,2,96.2,3,Secundaria_Completa,0,Activo,0,0.0071
E008155,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.35,3.03,0,57.4,1,Secundaria_Completa,1,Desertor,1,0.4433
E008156,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.85,3.06,0,93.3,2,Secundaria_Incompleta,0,Activo,0,0.0093
E008157,2020,17,F,Panameña,Urbana,Media,12,Particular,0,0,3.79,3.84,0,86.4,3,Universidad,0,Desertor,1,0.021
E008158,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,2.54,1.98,1,73.9,1,Secundaria_Incompleta,0,Desertor,1,0.1133
E008159,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,2,0,1.71,1.56,3,70.0,1,Secundaria_Incompleta,0,Desertor,1,0.7075
E008160,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.65,3.05,0,69.0,1,Secundaria_Incompleta,0,Desertor,1,0.1493
E008161,2020,9,M,Panameña,Urbana,Primaria,4,Particular,0,0,5.0,5.0,0,85.9,3,Universidad,0,Activo,0,0.0067
E008162,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.24,3.55,1,81.7,2,Universidad,1,Activo,0,0.0537
E008163,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,4.73,4.39,0,88.3,3,Universidad,0,Activo,0,0.0053
E008164,2020,10,F,Panameña,Rural,Primaria,5,Oficial,0,0,3.7,3.51,0,71.7,2,Secundaria_Incompleta,0,Activo,0,0.0502
E008165,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,2,0,2.0,2.11,3,71.5,1,Secundaria_Incompleta,0,Desertor,1,0.658
E008166,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.95,3.8,0,89.4,3,Universidad,0,Activo,0,0.0108
E008167,2020,9,F,Panameña,Rural,Primaria,4,Oficial,0,0,4.59,4.74,0,74.6,1,Secundaria_Incompleta,0,Activo,0,0.0357
E008168,2020,13,M,Panameña,Rural,Premedia,8,Oficial,0,0,2.93,3.53,1,81.0,1,Secundaria_Incompleta,0,Desertor,1,0.0485
E008169,2020,17,M,Panameña,Rural,Media,12,Oficial,0,0,5.0,5.0,0,82.0,3,Universidad,0,Desertor,1,0.0291
E008170,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,3.6,3.54,0,81.1,2,Universidad,0,Activo,0,0.017
E008171,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,3.65,3.79,0,80.8,2,Secundaria_Completa,0,Activo,0,0.0175
E008172,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,3.44,3.69,0,88.0,3,Secundaria_Completa,0,Desertor,1,0.0184
E008173,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.99,3.65,0,73.4,1,Secundaria_Completa,0,Desertor,1,0.0891
E008174,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,3.55,3.43,0,59.0,1,Primaria_Incompleta,1,Desertor,1,0.4998
E008175,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,5.0,5.0,0,93.7,3,Universidad,0,Activo,0,0.0027
E008176,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.21,4.3,0,84.5,3,Universidad,0,Activo,0,0.009
E008177,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,2.84,2.58,0,66.3,1,Secundaria_Completa,1,Activo,0,0.1262
E008178,2020,14,M,Panameña,Rural,Premedia,7,Oficial,0,2,2.44,2.71,0,73.6,1,Secundaria_Incompleta,0,Desertor,1,0.16
E008179,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,3.39,3.66,0,64.2,1,Secundaria_Incompleta,1,Desertor,1,0.3209
E008180,2020,12,M,Panameña,Urbana,Primaria,5,Oficial,0,2,3.07,2.68,0,79.2,1,Secundaria_Incompleta,0,Activo,0,0.0407
E008181,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.13,2.13,1,63.1,1,Secundaria_Incompleta,0,Desertor,1,0.3339
E008182,2020,12,F,Panameña,Urbana,Primaria,5,Particular,0,2,4.6,4.85,0,85.2,2,Universidad,0,Activo,0,0.0138
E008183,2020,19,F,Panameña,Rural,Media,12,Particular,0,2,1.24,1.0,1,56.9,1,Secundaria_Incompleta,1,Activo,0,0.7322
E008184,2020,14,M,Panameña,Urbana,Primaria,6,Oficial,1,3,2.94,2.08,2,80.4,1,Secundaria_Completa,0,Desertor,1,0.0642
E008185,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,2,0,2.58,2.27,0,76.9,1,Secundaria_Incompleta,0,Desertor,1,0.4059
E008186,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.26,3.79,0,70.4,1,Primaria_Completa,0,Activo,0,0.0711
E008187,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,3.55,3.79,2,89.1,2,Secundaria_Completa,0,Activo,0,0.0081
E008188,2020,14,M,Panameña,Urbana,Primaria,6,Oficial,0,3,3.68,3.77,3,86.6,2,Secundaria_Incompleta,0,Desertor,1,0.0227
E008189,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,5.0,4.81,0,96.8,3,Secundaria_Completa,0,Activo,0,0.0037
E008190,2020,9,M,Panameña,Rural,Primaria,2,Oficial,1,2,2.48,1.61,1,70.3,1,Secundaria_Completa,0,Activo,0,0.1526
E008191,2020,14,F,Panameña,Rural,Premedia,7,Oficial,0,2,3.71,3.39,0,59.0,1,Secundaria_Incompleta,1,Desertor,1,0.4924
E008192,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,4.76,4.52,0,84.0,2,Universidad,0,Activo,0,0.0276
E008193,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,3.83,4.59,0,71.1,2,Secundaria_Completa,1,Activo,0,0.0568
E008194,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,2.13,2.47,1,79.9,2,Universidad,0,Activo,0,0.0274
E008195,2020,11,M,Panameña,Urbana,Primaria,6,Particular,0,0,3.1,3.04,0,70.6,1,Secundaria_Completa,0,Desertor,1,0.0709
E008196,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.5,3.37,0,68.5,1,Primaria_Completa,0,Activo,0,0.1601
E008197,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.94,4.46,0,62.6,1,Secundaria_Incompleta,1,Desertor,1,0.3429
E008198,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.48,3.02,2,71.1,1,Secundaria_Incompleta,0,Desertor,1,0.1453
E008199,2020,16,M,Panameña,Urbana,Premedia,9,Oficial,0,2,3.9,4.02,0,63.8,1,Secundaria_Incompleta,1,Desertor,1,0.3445
E008200,2020,17,F,Panameña,Urbana,Media,12,Particular,0,0,3.1,3.29,0,78.0,2,Universidad,1,Desertor,1,0.0759
E008201,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,3.45,4.12,0,95.7,2,Secundaria_Completa,0,Activo,0,0.0031
E008202,2020,12,F,Panameña,Rural,Primaria,5,Particular,0,2,3.7,3.54,2,70.4,1,Secundaria_Incompleta,0,Desertor,1,0.119
E008203,2020,6,F,Panameña,Urbana,Primaria,1,Particular,0,0,2.58,2.93,3,79.0,1,Secundaria_Incompleta,0,Desertor,1,0.0392
E008204,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.51,3.4,0,85.4,2,Secundaria_Completa,0,Activo,0,0.0211
E008205,2020,12,M,Panameña,Rural,Premedia,7,Oficial,0,0,2.37,1.83,1,81.7,1,Primaria_Incompleta,0,Desertor,1,0.0745
E008206,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,2.48,2.36,0,65.9,1,Primaria_Completa,0,Activo,0,0.1294
E008207,2020,9,F,Panameña,Urbana,Primaria,4,Particular,0,0,3.41,3.44,0,70.7,1,Secundaria_Incompleta,0,Desertor,1,0.0667
