edad,genero,zona_residencia,nivel,grado,tipo_escuela,veces_repitio_grado,sobre_edad,promedio_actual,promedio_anterior,materias_reprobadas,porcentaje_asistencia,tercil_socioeconomico,nivel_educacion_padres,trabaja_estudiante
16,M,Urbana,Media,11,Oficial,0,0,3.05,3.37,0,87.1,2,Secundaria_Incompleta,0
15,M,Urbana,Media,10,Oficial,0,0,2.82,2.71,0,67.3,1,Secundaria_Incompleta,1
14,F,Rural,Premedia,9,Oficial,0,0,5.0,4.65,0,90.4,3,Universidad,0
14,F,Urbana,Premedia,9,Oficial,0,0,2.36,2.9,0,61.3,2,Secundaria_Completa,1
13,M,Urbana,Premedia,7,Oficial,0,1,3.86,3.62,1,71.2,1,Primaria_Completa,0
7,M,Rural,Primaria,2,Oficial,0,0,2.22,2.62,0,70.4,1,Secundaria_Incompleta,0
14,F,Urbana,Premedia,9,Oficial,2,0,2.64,2.49,1,72.1,2,Secundaria_Incompleta,1
15,F,Urbana,Media,10,Oficial,0,0,2.95,2.71,1,85.1,2,Primaria_Completa,0
12,F,Rural,Premedia,7,Oficial,0,0,2.07,2.23,0,73.3,1,Primaria_Completa,0
14,F,Rural,Premedia,9,Oficial,3,0,2.46,2.49,2,52.2,1,Secundaria_Incompleta,1
10,F,Urbana,Primaria,5,Oficial,2,0,2.76,2.39,3,87.6,2,Secundaria_Completa,0
17,M,Rural,Media,12,Oficial,0,0,2.96,3.9,0,61.9,1,Primaria_Completa,1
8,M,Urbana,Primaria,1,Oficial,0,2,2.94,3.32,0,76.1,1,Primaria_Incompleta,0
19,F,Urbana,Media,11,Particular,0,3,3.66,3.25,0,66.0,1,Secundaria_Incompleta,1
12,F,Urbana,Premedia,7,Oficial,0,0,4.43,4.91,0,85.0,3,Universidad,0
14,M,Urbana,Premedia,9,Oficial,0,0,3.85,3.51,0,70.4,1,Primaria_Completa,0
11,M,Rural,Primaria,3,Oficial,0,3,4.8,4.63,0,92.7,2,Universidad,0
16,F,Urbana,Premedia,9,Oficial,0,2,3.58,3.88,0,59.9,1,Secundaria_Completa,1
14,M,Rural,Premedia,7,Oficial,0,2,2.84,2.83,2,52.6,1,Secundaria_Incompleta,1
9,M,Urbana,Primaria,4,Oficial,0,0,2.89,2.71,1,70.3,1,Secundaria_Incompleta,0
16,M,Urbana,Premedia,9,Oficial,0,2,3.68,3.38,0,65.1,1,Secundaria_Completa,1
8,M,Urbana,Primaria,3,Oficial,0,0,3.31,3.49,0,96.3,2,Universidad,0
8,M,Urbana,Primaria,1,Particular,0,2,2.2,1.8,1,69.3,1,Secundaria_Incompleta,0
13,M,Rural,Premedia,8,Oficial,1,0,2.37,1.82,2,66.6,1,Primaria_Completa,0
11,M,Urbana,Primaria,6,Oficial,0,0,2.7,3.04,1,79.2,1,Secundaria_Incompleta,0
10,M,Urbana,Primaria,5,Particular,0,0,4.62,5.0,0,84.9,3,Universidad,0
14,F,Urbana,Premedia,8,Oficial,0,1,3.62,3.84,0,77.9,1,Primaria_Completa,0
10,F,Urbana,Primaria,2,Oficial,0,3,2.0,1.79,2,63.5,1,Primaria_Completa,0
14,F,Rural,Premedia,9,Oficial,0,0,3.15,3.41,0,69.2,2,Secundaria_Incompleta,1
16,M,Rural,Media,11,Oficial,0,0,2.79,2.57,2,59.4,1,Secundaria_Incompleta,1
19,M,Urbana,Media,11,Oficial,1,3,2.76,2.19,0,52.8,1,Secundaria_Incompleta,1
8,F,Rural,Primaria,3,Oficial,0,0,3.73,3.45,3,89.3,2,Secundaria_Incompleta,0
6,F,Rural,Primaria,1,Oficial,0,0,3.39,3.3,0,68.9,1,Primaria_Completa,0
11,F,Rural,Primaria,4,Particular,0,2,3.54,3.59,0,73.8,1,Primaria_Completa,0
11,F,Urbana,Primaria,6,Oficial,0,0,2.27,2.53,2,75.3,1,Secundaria_Incompleta,0
19,F,Rural,Media,11,Oficial,0,3,1.28,1.82,0,62.9,1,Primaria_Incompleta,1
15,F,Urbana,Premedia,7,Oficial,0,3,2.15,2.07,1,56.0,1,Primaria_Completa,1
11,M,Urbana,Primaria,6,Oficial,0,0,2.02,2.0,1,69.4,1,Secundaria_Incompleta,0
6,M,Urbana,Primaria,1,Oficial,0,0,3.9,3.62,0,63.0,1,Secundaria_Incompleta,1
8,F,Rural,Primaria,3,Oficial,0,0,4.73,4.56,0,86.3,3,Universidad,0
14,F,Urbana,Premedia,9,Oficial,0,0,2.94,2.84,0,63.6,1,Secundaria_Completa,1
14,F,Rural,Premedia,8,Oficial,0,1,4.23,4.89,0,77.4,1,Secundaria_Incompleta,0
7,M,Urbana,Primaria,2,Oficial,0,0,3.99,3.65,0,88.8,2,Secundaria_Completa,0
14,F,Urbana,Premedia,9,Oficial,0,0,3.16,3.29,3,88.0,2,Universidad,0
15,F,Urbana,Media,10,Oficial,0,0,4.16,3.87,0,70.5,1,Secundaria_Incompleta,0
16,F,Urbana,Media,11,Oficial,0,0,2.59,2.27,0,56.7,1,Secundaria_Completa,1
9,F,Urbana,Primaria,4,Oficial,0,0,2.65,3.16,1,84.4,3,Secundaria_Completa,0
10,F,Urbana,Primaria,5,Oficial,1,0,2.17,2.09,0,60.8,1,Primaria_Completa,0
15,F,Urbana,Media,10,Particular,0,0,4.1,3.57,0,76.8,2,Universidad,1
7,M,Urbana,Primaria,2,Oficial,0,0,2.97,3.4,0,70.1,1,Primaria_Completa,0
18,M,Rural,Media,12,Particular,0,1,2.87,3.65,0,77.8,1,Secundaria_Completa,0
19,F,Rural,Media,11,Oficial,0,3,3.92,3.13,0,72.7,1,Primaria_Completa,0
17,F,Rural,Media,12,Oficial,0,0,2.65,2.91,3,74.6,2,Primaria_Completa,0
8,M,Rural,Primaria,3,Oficial,1,0,3.08,2.48,0,79.6,2,Secundaria_Completa,1
14,M,Rural,Premedia,9,Oficial,0,0,4.5,4.69,0,92.0,2,Secundaria_Completa,0
7,M,Urbana,Primaria,2,Oficial,0,0,4.58,4.76,0,82.3,3,Secundaria_Completa,0
10,M,Urbana,Primaria,5,Oficial,1,0,2.11,2.28,0,73.0,1,Secundaria_Completa,0
14,M,Urbana,Premedia,9,Oficial,0,0,4.24,3.92,0,70.0,2,Secundaria_Completa,1
11,F,Urbana,Primaria,6,Particular,0,0,5.0,5.0,0,89.6,3,Universidad,0
9,F,Urbana,Primaria,4,Particular,0,0,3.38,3.48,0,56.7,1,Secundaria_Incompleta,1
11,F,Urbana,Primaria,5,Oficial,0,1,3.32,3.26,2,86.0,2,Secundaria_Incompleta,0
16,M,Rural,Premedia,8,Oficial,0,3,3.05,3.23,0,80.4,1,Secundaria_Incompleta,0
10,M,Rural,Primaria,4,Oficial,0,1,2.49,2.98,2,56.0,1,Primaria_Completa,1
9,F,Urbana,Primaria,2,Oficial,0,2,2.86,3.0,0,78.3,1,Primaria_Completa,0
7,M,Rural,Primaria,2,Particular,0,0,3.39,3.7,0,95.9,2,Universidad,0
6,M,Urbana,Primaria,1,Oficial,0,0,4.62,4.24,0,88.8,2,Secundaria_Incompleta,0
16,M,Urbana,Media,11,Oficial,0,0,3.96,3.79,0,85.2,2,Secundaria_Incompleta,0
14,F,Urbana,Premedia,9,Oficial,0,0,4.69,4.74,0,90.1,3,Universidad,0
13,M,Urbana,Premedia,8,Oficial,0,0,3.65,3.87,0,84.4,2,Secundaria_Completa,0
14,F,Urbana,Premedia,9,Oficial,0,0,3.58,4.02,0,84.9,2,Secundaria_Incompleta,0
12,M,Rural,Premedia,7,Oficial,0,0,4.18,3.98,0,96.0,2,Universidad,0
18,M,Rural,Media,12,Oficial,0,1,3.26,2.74,0,70.1,2,Secundaria_Incompleta,1
16,F,Rural,Media,11,Oficial,0,0,1.68,1.0,0,72.9,1,Primaria_Incompleta,0
15,M,Rural,Premedia,9,Oficial,1,1,2.4,2.45,0,49.9,1,Primaria_Completa,1
8,M,Urbana,Primaria,3,Oficial,2,0,2.23,2.38,3,57.4,1,Secundaria_Completa,1
14,M,Urbana,Premedia,9,Oficial,0,0,3.34,3.27,0,82.4,2,Secundaria_Incompleta,0
9,F,Urbana,Primaria,4,Oficial,0,0,3.41,2.69,0,80.4,1,Secundaria_Completa,0
17,M,Urbana,Media,12,Oficial,0,0,4.85,4.52,1,88.7,2,Secundaria_Completa,0
10,F,Urbana,Primaria,5,Oficial,0,0,2.97,2.82,0,84.1,2,Secundaria_Incompleta,0
19,F,Urbana,Media,11,Oficial,2,3,2.33,2.44,1,67.1,1,Secundaria_Incompleta,0
9,F,Urbana,Primaria,2,Particular,0,2,4.07,3.6,1,98.0,2,Universidad,0
9,M,Urbana,Primaria,1,Oficial,0,3,2.45,3.22,3,71.2,1,Primaria_Completa,0
14,M,Urbana,Premedia,9,Oficial,0,0,3.11,3.28,0,62.0,1,Primaria_Completa,1
15,F,Rural,Media,10,Oficial,1,0,2.09,1.99,3,57.9,1,Secundaria_Completa,1
14,M,Rural,Premedia,8,Oficial,0,1,3.17,3.16,0,56.4,1,Primaria_Completa,1
16,M,Rural,Premedia,9,Oficial,0,2,3.49,3.87,0,73.9,1,Secundaria_Incompleta,0
13,M,Urbana,Premedia,8,Oficial,0,0,2.41,1.99,2,79.4,1,Secundaria_Incompleta,0
6,M,Urbana,Primaria,1,Oficial,0,0,2.98,3.24,0,84.1,1,Secundaria_Completa,0
15,F,Rural,Media,10,Oficial,0,0,3.86,3.06,0,59.5,1,Secundaria_Incompleta,1
6,F,Rural,Primaria,1,Oficial,2,0,2.25,2.31,0,73.7,1,Primaria_Completa,0
12,F,Urbana,Primaria,5,Oficial,1,2,2.71,2.36,1,77.0,1,Secundaria_Incompleta,0
14,M,Urbana,Premedia,9,Oficial,0,0,4.05,3.88,0,80.7,3,Universidad,0
13,M,Urbana,Premedia,8,Oficial,0,0,3.61,3.28,0,93.6,2,Universidad,0
9,M,Rural,Primaria,3,Oficial,2,1,2.09,2.16,3,71.9,1,Primaria_Completa,0
16,M,Urbana,Media,11,Oficial,0,0,2.89,3.27,0,80.3,1,Primaria_Completa,0
9,M,Urbana,Primaria,1,Particular,0,3,2.52,2.57,2,75.4,1,Primaria_Completa,0
17,M,Urbana,Media,12,Oficial,0,0,3.28,3.52,0,63.3,1,Secundaria_Completa,1
12,M,Urbana,Premedia,7,Oficial,0,0,2.99,2.73,0,68.5,1,Secundaria_Completa,0
16,M,Urbana,Premedia,8,Oficial,0,3,2.84,2.58,1,75.0,1,Secundaria_Incompleta,0
7,F,Urbana,Primaria,2,Oficial,0,0,2.81,3.3,3,73.0,2,Secundaria_Completa,1
11,M,Urbana,Primaria,4,Oficial,0,2,3.07,3.04,0,68.6,1,Secundaria_Completa,0
6,M,Rural,Primaria,1,Oficial,0,0,4.26,4.22,0,86.2,3,Secundaria_Completa,0
14,M,Urbana,Primaria,6,Oficial,0,3,3.53,3.21,0,57.1,1,Primaria_Completa,1
12,F,Rural,Premedia,7,Oficial,0,0,4.38,4.05,0,82.0,3,Secundaria_Completa,0
15,M,Rural,Premedia,8,Oficial,0,2,3.25,3.82,0,70.1,1,Primaria_Completa,0
6,M,Rural,Primaria,1,Oficial,0,0,3.07,3.09,0,96.0,2,Universidad,0
8,M,Rural,Primaria,3,Particular,0,0,2.94,3.11,0,89.7,2,Universidad,0
14,M,Rural,Premedia,9,Oficial,0,0,3.21,3.72,1,85.1,2,Universidad,0
7,M,Urbana,Primaria,2,Oficial,0,0,2.71,2.79,0,61.3,1,Secundaria_Completa,1
12,F,Urbana,Premedia,7,Oficial,0,0,2.88,2.72,2,76.2,1,Secundaria_Completa,0
17,M,Urbana,Premedia,9,Oficial,0,3,5.0,4.92,0,78.9,1,Secundaria_Incompleta,0
17,M,Urbana,Media,12,Oficial,0,0,3.57,3.59,0,52.0,1,Secundaria_Incompleta,1
11,F,Urbana,Primaria,5,Oficial,0,1,3.86,3.55,0,83.5,2,Secundaria_Incompleta,0
12,F,Urbana,Premedia,7,Oficial,0,0,1.79,2.54,0,71.5,2,Primaria_Incompleta,0
8,F,Urbana,Primaria,3,Particular,0,0,4.97,5.0,1,81.6,2,Universidad,0
8,F,Rural,Primaria,3,Particular,0,0,4.06,3.97,0,84.0,1,Secundaria_Incompleta,0
11,F,Rural,Primaria,6,Oficial,0,0,2.44,3.39,3,71.2,1,Primaria_Completa,0
20,F,Urbana,Media,12,Oficial,0,3,2.66,2.98,0,59.3,1,Primaria_Completa,1
7,M,Urbana,Primaria,2,Oficial,0,0,3.03,3.47,0,80.0,1,Secundaria_Incompleta,0
13,F,Urbana,Premedia,8,Oficial,0,0,5.0,4.64,0,70.3,1,Universidad,0
15,M,Urbana,Media,10,Oficial,0,0,2.08,2.11,0,56.4,1,Secundaria_Incompleta,0
12,F,Urbana,Primaria,4,Oficial,0,3,3.44,3.2,0,72.8,1,Secundaria_Completa,0
17,F,Rural,Media,12,Oficial,0,0,3.57,3.5,0,67.2,2,Secundaria_Completa,1
9,M,Urbana,Primaria,4,Oficial,0,0,3.53,3.55,0,71.3,1,Secundaria_Incompleta,0
14,M,Urbana,Premedia,7,Oficial,0,2,2.76,3.04,3,61.7,1,Secundaria_Completa,1
12,F,Rural,Premedia,7,Oficial,0,0,1.42,1.0,1,68.3,1,Secundaria_Incompleta,0
8,F,Urbana,Primaria,2,Oficial,0,1,2.93,3.46,0,81.3,2,Secundaria_Incompleta,0
14,M,Urbana,Premedia,9,Oficial,2,0,2.45,1.95,0,66.4,1,Secundaria_Incompleta,0
14,M,Rural,Premedia,9,Oficial,1,0,2.51,2.28,0,84.2,2,Secundaria_Incompleta,0
7,M,Urbana,Primaria,2,Particular,0,0,3.42,3.48,0,69.4,1,Primaria_Completa,0
16,M,Urbana,Premedia,8,Oficial,0,3,2.95,3.18,0,72.4,1,Secundaria_Incompleta,0
10,M,Urbana,Primaria,5,Oficial,0,0,2.93,2.79,0,73.5,1,Universidad,0
12,M,Urbana,Premedia,7,Oficial,0,0,4.72,4.8,0,93.1,3,Universidad,0
14,M,Urbana,Premedia,9,Oficial,0,0,3.43,3.35,0,83.6,2,Secundaria_Incompleta,0
20,M,Urbana,Media,12,Oficial,0,3,3.36,3.12,3,59.2,1,Primaria_Completa,1
7,F,Urbana,Primaria,2,Oficial,0,0,4.08,4.61,0,92.4,2,Universidad,0
14,M,Urbana,Premedia,9,Oficial,0,0,4.04,4.34,0,58.2,1,Primaria_Completa,1
11,F,Urbana,Primaria,6,Oficial,0,0,3.85,3.66,0,80.5,1,Primaria_Completa,0
17,F,Urbana,Media,12,Particular,0,0,3.62,3.72,0,54.2,1,Primaria_Completa,1
19,M,Urbana,Media,12,Oficial,0,2,3.01,2.23,0,62.0,1,Secundaria_Completa,1
15,F,Rural,Media,10,Oficial,2,0,2.25,1.7,3,72.3,2,Secundaria_Incompleta,1
9,F,Urbana,Primaria,1,Oficial,0,3,4.33,4.26,3,76.5,1,Primaria_Completa,0
14,F,Urbana,Premedia,9,Oficial,0,0,3.33,3.41,0,80.1,2,Secundaria_Completa,0
13,F,Urbana,Primaria,6,Oficial,0,2,3.87,3.76,0,82.6,2,Secundaria_Completa,0
13,F,Rural,Premedia,8,Oficial,0,0,4.11,4.29,0,96.8,2,Secundaria_Completa,0
10,F,Urbana,Primaria,5,Particular,0,0,3.56,4.07,0,87.5,2,Secundaria_Completa,0
9,M,Rural,Primaria,4,Oficial,0,0,3.0,3.4,3,76.1,1,Secundaria_Incompleta,0
11,F,Urbana,Primaria,6,Oficial,0,0,3.98,4.0,0,72.7,3,Secundaria_Completa,1
12,M,Rural,Premedia,7,Oficial,0,0,4.39,4.53,0,79.4,2,Universidad,0
9,F,Rural,Primaria,4,Oficial,0,0,3.64,2.76,0,84.9,2,Secundaria_Completa,0
15,F,Urbana,Media,10,Oficial,0,0,3.0,3.28,0,67.5,1,Secundaria_Incompleta,0
11,M,Urbana,Primaria,6,Oficial,0,0,4.21,4.2,0,88.3,3,Universidad,0
12,F,Urbana,Premedia,7,Oficial,0,0,3.72,2.98,0,93.0,2,Secundaria_Completa,0
10,F,Urbana,Primaria,5,Oficial,0,0,2.68,3.46,0,74.1,1,Primaria_Completa,0
15,M,Urbana,Premedia,9,Oficial,0,1,3.25,2.44,0,72.3,1,Primaria_Completa,0
17,M,Rural,Media,12,Oficial,0,0,4.16,4.43,0,86.8,2,Secundaria_Completa,1
8,F,Rural,Primaria,3,Oficial,0,0,2.52,2.65,0,75.4,3,Universidad,0
16,F,Urbana,Media,11,Oficial,0,0,4.29,4.98,0,87.2,2,Secundaria_Incompleta,0
16,F,Urbana,Media,11,Oficial,0,0,3.04,3.3,0,96.7,3,Secundaria_Completa,0
16,F,Urbana,Media,11,Oficial,0,0,3.53,3.04,0,87.8,3,Universidad,0
14,F,Rural,Premedia,9,Oficial,0,0,2.85,2.42,0,59.0,1,Secundaria_Completa,1
17,F,Urbana,Premedia,9,Oficial,0,3,2.46,2.87,2,53.3,1,Primaria_Completa,1
6,F,Urbana,Primaria,1,Oficial,0,0,3.64,4.16,0,88.7,3,Universidad,0
13,M,Rural,Premedia,8,Oficial,0,0,5.0,4.64,0,60.4,1,Primaria_Incompleta,0
7,M,Urbana,Primaria,2,Oficial,0,0,3.34,3.62,0,84.4,2,Secundaria_Completa,0
10,M,Rural,Primaria,5,Oficial,0,0,5.0,4.93,0,90.5,3,Universidad,0
15,M,Urbana,Media,10,Oficial,0,0,4.28,4.01,0,89.4,3,Universidad,0
16,M,Urbana,Media,11,Oficial,0,0,2.44,2.55,3,59.6,1,Secundaria_Incompleta,0
6,M,Urbana,Primaria,1,Oficial,0,0,4.67,4.81,0,76.9,1,Universidad,0
16,M,Urbana,Media,11,Oficial,0,0,3.8,3.23,0,66.7,1,Secundaria_Incompleta,0
11,F,Urbana,Primaria,6,Oficial,0,0,4.06,4.01,0,91.0,2,Universidad,0
7,F,Urbana,Primaria,2,Oficial,0,0,3.07,2.51,0,82.6,2,Universidad,0
11,M,Rural,Primaria,6,Oficial,0,0,3.86,3.71,0,95.5,2,Universidad,0
8,F,Urbana,Primaria,3,Oficial,0,0,4.06,3.53,0,90.2,2,Secundaria_Completa,0
13,F,Urbana,Premedia,8,Oficial,0,0,3.19,3.62,0,72.3,2,Secundaria_Incompleta,1
14,M,Urbana,Premedia,9,Oficial,1,0,2.11,2.38,0,61.0,1,Secundaria_Completa,1
8,M,Rural,Primaria,3,Particular,0,0,3.92,4.74,0,72.2,1,Secundaria_Incompleta,0
12,F,Urbana,Premedia,7,Oficial,3,0,1.84,1.95,3,72.9,1,Secundaria_Incompleta,0
9,F,Urbana,Primaria,4,Oficial,0,0,2.7,3.05,0,81.4,1,Primaria_Completa,0
10,M,Rural,Primaria,5,Oficial,0,0,4.06,4.38,0,78.9,2,Secundaria_Incompleta,0
16,F,Urbana,Media,10,Oficial,0,1,3.42,3.98,0,52.9,1,Secundaria_Completa,1
11,F,Urbana,Primaria,6,Oficial,0,0,3.35,2.52,0,69.1,2,Secundaria_Incompleta,1
17,M,Urbana,Media,12,Oficial,0,0,2.47,2.76,2,64.0,1,Secundaria_Completa,0
16,M,Urbana,Premedia,9,Oficial,0,2,2.83,3.02,1,84.1,1,Secundaria_Completa,0
8,F,Urbana,Primaria,3,Oficial,0,0,4.76,4.92,0,71.8,3,Universidad,1
13,M,Urbana,Premedia,8,Oficial,0,0,2.8,3.18,0,68.8,1,Primaria_Completa,0
7,M,Urbana,Primaria,2,Oficial,1,0,2.73,2.5,3,67.9,1,Secundaria_Incompleta,0
14,F,Rural,Premedia,9,Oficial,0,0,2.82,2.84,0,77.6,1,Secundaria_Completa,0
8,F,Rural,Primaria,3,Oficial,1,0,2.92,2.46,0,75.9,1,Primaria_Completa,0
15,M,Urbana,Media,10,Oficial,0,0,3.22,3.67,0,75.7,1,Secundaria_Completa,0
15,M,Urbana,Media,10,Oficial,0,0,3.51,3.42,0,57.6,1,Secundaria_Incompleta,1
15,M,Rural,Media,10,Oficial,0,0,3.39,2.62,0,70.1,1,Secundaria_Incompleta,1
7,F,Rural,Primaria,2,Particular,0,0,3.74,3.86,0,76.4,1,Secundaria_Completa,0
13,M,Rural,Premedia,8,Oficial,2,0,2.95,2.5,0,71.2,1,Primaria_Completa,0
16,M,Urbana,Media,11,Oficial,2,0,2.06,2.11,3,71.4,1,Secundaria_Incompleta,0
11,F,Urbana,Primaria,6,Particular,0,0,5.0,5.0,0,73.8,3,Universidad,1
17,M,Urbana,Media,12,Oficial,0,0,4.81,4.45,0,86.8,3,Universidad,0
14,F,Urbana,Premedia,9,Oficial,0,0,4.2,3.96,0,60.9,1,Secundaria_Incompleta,1
14,F,Urbana,Premedia,9,Oficial,0,0,4.66,4.36,0,88.5,3,Universidad,0
15,M,Urbana,Media,10,Oficial,0,0,2.89,3.04,0,72.7,1,Secundaria_Incompleta,0
14,M,Urbana,Premedia,9,Particular,0,0,5.0,5.0,3,86.6,2,Secundaria_Incompleta,0
16,F,Urbana,Media,11,Oficial,0,0,3.34,3.57,0,68.0,1,Secundaria_Completa,1
6,M,Urbana,Primaria,1,Oficial,0,0,3.32,3.02,0,75.3,1,Secundaria_Incompleta,0
13,M,Urbana,Premedia,8,Oficial,0,0,4.88,4.77,0,97.6,3,Universidad,0
13,M,Urbana,Premedia,7,Oficial,0,1,3.64,3.75,0,74.2,1,Secundaria_Incompleta,0
17,F,Urbana,Media,12,Oficial,0,0,3.73,4.15,0,81.5,2,Secundaria_Incompleta,0
13,F,Urbana,Premedia,8,Oficial,0,0,4.22,4.95,1,80.3,2,Universidad,0
19,F,Urbana,Media,12,Oficial,0,2,3.66,3.6,0,55.5,1,Secundaria_Incompleta,1
19,M,Urbana,Media,12,Oficial,0,2,2.99,3.15,1,81.3,1,Secundaria_Incompleta,0
17,F,Urbana,Media,12,Oficial,0,0,4.41,3.73,0,52.1,1,Primaria_Completa,1
17,M,Urbana,Media,12,Oficial,0,0,5.0,5.0,0,83.9,2,Secundaria_Completa,0
17,M,Rural,Premedia,9,Oficial,0,3,2.86,2.99,3,67.8,1,Primaria_Completa,0
14,M,Urbana,Premedia,8,Oficial,0,1,2.37,2.62,3,61.2,1,Primaria_Completa,0
14,M,Rural,Premedia,9,Particular,0,0,5.0,5.0,0,80.0,2,Universidad,1
16,M,Urbana,Media,11,Oficial,2,0,1.86,2.28,2,70.6,1,Secundaria_Incompleta,0
11,M,Urbana,Primaria,3,Oficial,0,3,4.59,4.38,0,93.3,2,Secundaria_Completa,0
7,F,Urbana,Primaria,2,Oficial,0,0,3.24,3.22,0,71.5,1,Primaria_Completa,0
14,M,Rural,Premedia,9,Oficial,0,0,2.69,2.78,0,72.3,1,Secundaria_Incompleta,0
8,F,Urbana,Primaria,3,Oficial,0,0,4.5,4.77,0,83.7,3,Universidad,1
11,M,Urbana,Primaria,6,Oficial,0,0,4.48,4.17,0,77.8,2,Secundaria_Incompleta,0
9,M,Urbana,Primaria,1,Particular,0,3,2.17,2.68,0,68.5,1,Secundaria_Incompleta,0
8,F,Urbana,Primaria,3,Oficial,0,0,3.28,2.97,0,81.8,2,Primaria_Completa,0
15,M,Urbana,Media,10,Oficial,0,0,3.66,3.8,0,88.9,3,Universidad,0
13,M,Urbana,Premedia,8,Oficial,0,0,4.58,3.79,0,90.2,3,Universidad,0
13,M,Urbana,Premedia,8,Oficial,0,0,5.0,5.0,0,85.7,3,Secundaria_Completa,0
10,F,Urbana,Primaria,5,Oficial,0,0,4.6,4.16,1,87.6,3,Universidad,0
16,M,Urbana,Media,11,Oficial,0,0,4.4,4.3,0,97.0,2,Secundaria_Incompleta,0
8,F,Urbana,Primaria,3,Oficial,0,0,3.88,4.57,0,85.4,3,Universidad,0
14,M,Urbana,Premedia,7,Oficial,0,2,2.31,2.57,2,65.4,1,Secundaria_Incompleta,1
7,F,Urbana,Primaria,2,Oficial,0,0,4.36,3.62,0,89.9,2,Secundaria_Completa,0
14,F,Urbana,Premedia,8,Oficial,0,1,4.17,4.49,0,70.4,1,Primaria_Completa,0
17,F,Rural,Media,12,Oficial,0,0,3.93,3.95,0,95.1,3,Universidad,0
17,M,Urbana,Media,12,Oficial,0,0,3.27,3.47,0,60.1,1,Secundaria_Incompleta,1
14,M,Rural,Premedia,9,Oficial,0,0,4.44,5.0,0,91.2,3,Secundaria_Completa,0
6,F,Rural,Primaria,1,Oficial,0,0,3.19,2.65,0,83.7,2,Secundaria_Incompleta,0
8,M,Urbana,Primaria,3,Oficial,3,0,2.5,2.05,0,61.4,1,Secundaria_Incompleta,1
9,F,Urbana,Primaria,4,Oficial,0,0,3.62,3.57,0,69.6,1,Secundaria_Incompleta,0
6,F,Urbana,Primaria,1,Oficial,0,0,4.45,3.89,0,88.7,2,Secundaria_Completa,0
14,M,Rural,Premedia,7,Particular,0,2,3.55,3.16,0,67.5,1,Secundaria_Completa,1
15,F,Urbana,Media,10,Oficial,0,0,3.61,3.89,0,74.7,1,Secundaria_Incompleta,0
8,F,Urbana,Primaria,3,Oficial,0,0,4.06,3.65,1,91.7,3,Universidad,0
9,F,Rural,Primaria,4,Oficial,0,0,3.97,3.81,0,71.6,2,Secundaria_Incompleta,1
8,F,Urbana,Primaria,3,Oficial,0,0,3.66,4.05,1,63.0,1,Primaria_Completa,0
16,M,Urbana,Media,11,Particular,0,0,4.26,4.09,0,80.5,2,Secundaria_Incompleta,0
16,F,Urbana,Media,11,Oficial,0,0,3.77,4.43,0,77.5,2,Secundaria_Incompleta,1
9,M,Urbana,Primaria,4,Oficial,0,0,3.36,3.0,1,85.4,3,Universidad,0
18,M,Rural,Media,10,Oficial,2,3,2.89,2.08,0,65.0,2,Secundaria_Completa,1
12,M,Urbana,Premedia,7,Oficial,1,0,2.87,2.4,1,72.1,1,Secundaria_Incompleta,0
8,M,Rural,Primaria,3,Oficial,0,0,4.37,4.07,0,96.2,3,Universidad,0
15,M,Urbana,Media,10,Particular,0,0,2.44,1.83,2,74.8,2,Secundaria_Incompleta,0
15,F,Rural,Media,10,Oficial,0,0,5.0,4.39,0,84.0,3,Universidad,1
15,M,Rural,Media,10,Oficial,0,0,2.66,2.52,2,62.4,1,Secundaria_Incompleta,1
16,F,Urbana,Media,11,Oficial,3,0,1.85,1.86,0,58.9,1,Secundaria_Incompleta,1
12,F,Urbana,Premedia,7,Oficial,0,0,4.9,5.0,0,91.8,3,Universidad,0
7,F,Urbana,Primaria,2,Oficial,0,0,4.12,3.98,0,88.0,2,Secundaria_Completa,0
19,M,Urbana,Media,11,Particular,0,3,4.13,3.12,0,59.2,1,Secundaria_Incompleta,1
17,F,Rural,Media,12,Oficial,0,0,4.15,4.26,0,81.3,2,Secundaria_Completa,0
11,M,Urbana,Primaria,6,Oficial,0,0,3.51,3.27,0,90.4,2,Secundaria_Completa,0
17,F,Rural,Media,12,Oficial,0,0,4.03,4.18,0,70.0,1,Secundaria_Completa,1
17,F,Urbana,Media,12,Particular,0,0,3.43,3.74,0,81.8,1,Secundaria_Completa,0
9,F,Urbana,Primaria,4,Oficial,0,0,4.21,3.71,0,88.1,2,Universidad,0
6,F,Urbana,Primaria,1,Oficial,0,0,2.95,2.69,0,83.5,1,Secundaria_Completa,0
7,M,Urbana,Primaria,2,Oficial,0,0,3.09,2.5,0,84.4,2,Primaria_Completa,0
16,F,Urbana,Media,11,Particular,0,0,3.59,3.02,0,75.9,1,Secundaria_Incompleta,0
15,M,Rural,Media,10,Oficial,0,0,3.06,3.38,0,68.8,1,Secundaria_Incompleta,0
11,M,Rural,Primaria,6,Oficial,0,0,5.0,5.0,0,90.0,3,Universidad,0
12,F,Urbana,Premedia,7,Oficial,0,0,4.0,3.91,0,82.6,2,Secundaria_Completa,0
13,M,Rural,Premedia,8,Oficial,0,0,4.13,4.23,2,76.9,2,Secundaria_Completa,0
17,F,Urbana,Media,10,Oficial,0,2,4.86,4.61,0,75.4,1,Primaria_Completa,0
